# Critical-line null test, N=200 extension (Task 3)
# Seed: 42  N: 200  t-range: [14.0, 400.0]  dps: 50
# Rejection: |t-gamma_k| >= 0.1 for k <= 250  (rejected 25, acceptance 88.9%)
index,t,phase_radians,magnitude_ratio,direction,residual
94,181.81938675827453,-0.553574358897045251508532730089268520035,0.13301616165927917007,-,2.1783e-49
95,189.13735064307369,-0.553574358897045251508532730089268520035,12.009792684348307191,-,5.39898e-49
96,382.17294802313694,-0.553574358897045251508532730089268520035,0.0051723578131619103432,-,8.25216e-48
97,352.07923498598291,2.588018294692747986954110653190234364162,0.65257430451047329386,+,3.04695e-49
98,115.66817358992104,-0.553574358897045251508532730089268520035,16.609202997706221458,-,1.08247e-49
99,207.22623963741515,2.588018294692747986954110653190234364162,7.2440771618909666368,+,1.76402e-49
100,350.020167956992,2.588018294692747986954110653190234364162,0.4253213735470361836,+,2.45894e-49
101,129.19968949917228,-0.553574358897045251508532730089268520035,0.016761269352266301573,-,4.89116e-49
102,260.63450501827799,-0.553574358897045251508532730089268520035,13.061840438539415407,-,1.14929e-49
103,249.06250161513452,-0.553574358897045251508532730089268520035,0.38925354079946129004,-,7.3501e-50
104,72.995957660159036,-0.553574358897045251508532730089268520035,0.29012274477992146895,-,6.81555e-50
105,308.32916882900838,-0.553574358897045251508532730089268520035,0.095099572249076941914,-,8.80676e-49
106,222.20030562617552,2.588018294692747986954110653190234364162,3.0819663720837870127,+,1.12791e-48
107,314.54982075139549,2.588018294692747986954110653190234364162,4.8305595740443971737,+,2.13821e-50
108,218.71651746733852,-0.553574358897045251508532730089268520035,6.2517228303988808027,-,6.76209e-49
109,139.12423800380381,-0.553574358897045251508532730089268520035,0.56423078533295759074,-,4.67734e-50
110,21.518022560931268,2.588018294692747986954110653190234364162,0.11906150861121886182,+,1.60366e-50
111,372.63206587814221,2.588018294692747986954110653190234364162,0.074178300848768398051,+,3.00419e-48
112,353.18664483974914,-0.553574358897045251508532730089268520035,0.45348995635775285771,-,1.69721e-49
