n,t_n,nearest_minimum_t,delta_n,delta_n_null
5727,6117.090753,6117.040000,0.050753,0.417649
5728,6117.552359,6117.040000,0.512359,0.420233
5729,6119.215998,6119.024000,0.191998,0.415114
5730,6120.281535,6121.168000,0.886465,0.446201
5731,6120.933302,6121.168000,0.234698,0.443501
5732,6122.094399,6122.064000,0.030399,0.412310
5733,6122.857425,6122.064000,0.793425,0.420798
5734,6123.356608,6122.064000,1.292608,0.426654
5735,6124.138883,6124.936000,0.797117,0.424473
5736,6125.172620,6125.104000,0.068620,0.434327
5737,6126.568587,6126.592000,0.023413,0.472837
5738,6127.130221,6126.592000,0.538221,0.454354
5739,6128.046863,6127.936000,0.110863,0.422108
5740,6129.268752,6129.400000,0.131248,0.417279
5741,6130.291606,6130.056000,0.235606,0.426928
5742,6130.686769,6130.056000,0.630769,0.428788
5743,6132.121687,6132.176000,0.054313,0.427384
5744,6132.762353,6132.448000,0.314353,0.432519
5745,6133.489893,6134.016000,0.526107,0.427382
5746,6134.455052,6134.520000,0.064948,0.425901
5747,6135.143075,6135.448000,0.304925,0.430409
5748,6135.892613,6136.008000,0.115387,0.417647
5749,6137.781389,6138.216000,0.434611,0.392186
5750,6138.445601,6138.600000,0.154399,0.397240
5751,6139.589347,6139.720000,0.130653,0.418300
5752,6139.813240,6139.720000,0.093240,0.414412
5753,6140.675863,6140.736000,0.060137,0.425026
5754,6141.872359,6141.560000,0.312359,0.432617
5755,6142.911452,6143.584000,0.672548,0.435837
5756,6143.356666,6143.584000,0.227334,0.444006
5757,6144.405867,6144.616000,0.210133,0.448889
5758,6145.505364,6145.752000,0.246636,0.436455
5759,6146.604330,6146.592000,0.012330,0.404851
5760,6147.070023,6147.400000,0.329977,0.403411
5761,6148.593114,6148.768000,0.174886,0.417056
5762,6149.398925,6149.552000,0.153075,0.421202
5763,6150.275374,6150.240000,0.035374,0.414603
5764,6150.879888,6150.608000,0.271888,0.405940
5765,6151.572502,6151.248000,0.324502,0.429619
5766,6152.585599,6152.528000,0.057599,0.419530
5767,6153.326366,6153.048000,0.278366,0.414572
5768,6154.805638,6154.576000,0.229638,0.401236
5769,6155.704810,6155.568000,0.136810,0.430663
5770,6156.737464,6156.864000,0.126536,0.408038
5771,6157.381129,6156.952000,0.429129,0.415931
5772,6158.397686,6158.360000,0.037686,0.447935
5773,6159.096947,6158.976000,0.120947,0.409575
5774,6159.829469,6160.136000,0.306531,0.411040
5775,6161.429369,6162.336000,0.906631,0.414838
5776,6161.827254,6162.336000,0.508746,0.427335
5777,6162.415562,6162.336000,0.079562,0.441830
5778,6163.378477,6162.848000,0.530477,0.423090
5779,6164.773221,6164.736000,0.037221,0.408876
5780,6166.200513,6165.064000,1.136513,0.418437
5781,6166.483049,6165.064000,1.419049,0.431468
5782,6167.464531,6168.160000,0.695469,0.439000
5783,6168.379810,6168.160000,0.219810,0.423462
5784,6169.394736,6169.600000,0.205264,0.427315
5785,6169.538153,6169.600000,0.061847,0.431768
5786,6170.820008,6170.120000,0.700008,0.458380
5787,6171.920475,6172.040000,0.119525,0.431915
5788,6172.839930,6172.880000,0.040070,0.419537
5789,6174.235070,6173.888000,0.347070,0.405510
5790,6174.747542,6175.496000,0.748458,0.392216
5791,6175.309014,6175.496000,0.186986,0.422078
5792,6176.744162,6176.984000,0.239838,0.437874
5793,6177.630404,6177.664000,0.033596,0.416835
5794,6178.410286,6178.696000,0.285714,0.416857
5795,6179.094487,6178.696000,0.398487,0.427061
5796,6179.764682,6179.896000,0.131318,0.410798
5797,6181.012826,6180.912000,0.100826,0.428348
5798,6181.678421,6181.856000,0.177579,0.424474
5799,6183.062480,6182.920000,0.142480,0.436590
5800,6184.336317,6184.128000,0.208317,0.417694
5801,6185.079975,6185.400000,0.320025,0.419485
5802,6185.460104,6185.400000,0.060104,0.432187
5803,6186.457284,6186.600000,0.142716,0.443360
5804,6187.126751,6186.600000,0.526751,0.428772
5805,6188.458683,6188.920000,0.461317,0.429366
5806,6189.118030,6189.184000,0.065970,0.427560
5807,6190.169796,6190.136000,0.033796,0.432800
5808,6190.926666,6191.384000,0.457334,0.446049
5809,6192.097286,6192.152000,0.054714,0.441322
5810,6193.133431,6193.408000,0.274569,0.407632
5811,6193.902824,6193.408000,0.494824,0.421628
5812,6194.965274,6195.136000,0.170726,0.387327
5813,6195.672079,6196.072000,0.399921,0.428276
5814,6196.664752,6196.416000,0.248752,0.431608
5815,6197.387063,6197.304000,0.083063,0.431615
5816,6198.065390,6198.160000,0.094610,0.438245
5817,6198.652217,6198.680000,0.027783,0.443424
5818,6200.674034,6200.944000,0.269966,0.391434
5819,6201.593089,6201.584000,0.009089,0.425252
5820,6201.832570,6201.584000,0.248570,0.429089
5821,6203.190911,6202.680000,0.510911,0.422572
5822,6203.867876,6204.240000,0.372124,0.401306
5823,6204.585656,6204.240000,0.345656,0.403464
5824,6205.731342,6205.784000,0.052658,0.421718
5825,6206.513026,6207.112000,0.598974,0.433157
5826,6207.353677,6207.112000,0.241677,0.415313
5827,6208.562086,6208.744000,0.181914,0.431126
5828,6208.813972,6208.744000,0.069972,0.431168
5829,6210.470030,6210.464000,0.006030,0.437623
5830,6211.207817,6211.000000,0.207817,0.404195
5831,6212.549686,6212.232000,0.317686,0.437318
5832,6213.187977,6213.624000,0.436023,0.429080
5833,6213.800000,6213.624000,0.176000,0.413366
5834,6214.501305,6213.624000,0.877305,0.418770
5835,6215.400957,6215.416000,0.015043,0.409178
5836,6216.668292,6216.264000,0.404292,0.424750
5837,6217.188859,6217.192000,0.003141,0.431838
5838,6218.517120,6218.664000,0.146880,0.419142
5839,6219.844220,6219.592000,0.252220,0.434066
5840,6220.276866,6219.592000,0.684866,0.416761
5841,6221.350128,6221.264000,0.086128,0.404115
5842,6221.641301,6221.264000,0.377301,0.411989
5843,6223.447709,6222.568000,0.879709,0.418867
5844,6223.854787,6224.672000,0.817213,0.428003
5845,6224.732447,6224.672000,0.060447,0.440285
5846,6225.470678,6225.944000,0.473322,0.447189
5847,6226.232884,6226.376000,0.143116,0.439180
5848,6227.450045,6227.688000,0.237955,0.426989
5849,6228.832841,6228.800000,0.032841,0.428558
5850,6229.761584,6229.712000,0.049584,0.426396
5851,6230.323750,6230.152000,0.171750,0.431169
5852,6231.186984,6231.384000,0.197016,0.429568
5853,6232.234237,6232.264000,0.029763,0.417585
5854,6232.811491,6232.672000,0.139491,0.421782
5855,6233.436151,6232.672000,0.764151,0.430350
5856,6234.905356,6235.152000,0.246644,0.429427
5857,6235.691812,6235.728000,0.036188,0.412227
5858,6236.871797,6237.152000,0.280203,0.410010
5859,6237.401188,6237.152000,0.249188,0.415069
5860,6238.507790,6238.288000,0.219790,0.425772
5861,6239.720299,6239.584000,0.136299,0.436617
5862,6240.518432,6240.560000,0.041568,0.431974
5863,6240.987478,6240.560000,0.427478,0.438118
5864,6242.263743,6242.152000,0.111743,0.402512
5865,6242.916128,6243.136000,0.219872,0.400232
5866,6243.536571,6243.600000,0.063429,0.419160
5867,6244.467501,6244.048000,0.419501,0.443756
5868,6245.846354,6245.856000,0.009646,0.436521
5869,6247.220804,6246.800000,0.420804,0.441534
5870,6247.765900,6247.952000,0.186100,0.421211
5871,6248.617590,6248.808000,0.190410,0.409560
5872,6249.223567,6248.992000,0.231567,0.423533
5873,6250.125998,6250.200000,0.074002,0.423546
5874,6251.160830,6250.200000,0.960830,0.412621
5875,6252.337722,6252.280000,0.057722,0.417538
5876,6252.960642,6253.512000,0.551358,0.421438
5877,6253.372699,6253.512000,0.139301,0.417256
5878,6255.212383,6255.336000,0.123617,0.422679
5879,6255.709996,6255.744000,0.034004,0.437092
5880,6256.737988,6256.080000,0.657988,0.423149
5881,6257.821914,6258.024000,0.202086,0.426081
5882,6258.863142,6258.896000,0.032858,0.431633
5883,6259.511131,6258.896000,0.615131,0.443592
5884,6259.969134,6260.176000,0.206866,0.442772
5885,6260.941866,6260.176000,0.765866,0.423598
5886,6261.776846,6261.880000,0.103154,0.408625
5887,6263.065905,6263.136000,0.070095,0.430934
5888,6264.199277,6264.088000,0.111277,0.431219
5889,6265.060898,6264.912000,0.148898,0.437766
5890,6265.972125,6266.160000,0.187875,0.435515
5891,6266.645736,6267.088000,0.442264,0.417099
5892,6267.560487,6267.088000,0.472487,0.423998
5893,6268.625267,6268.048000,0.577267,0.426361
5894,6269.267356,6269.960000,0.692644,0.420044
5895,6270.349149,6270.176000,0.173149,0.427122
5896,6271.148772,6271.104000,0.044772,0.449579
5897,6271.964363,6271.816000,0.148363,0.441216
5898,6272.586183,6273.312000,0.725817,0.445286
5899,6274.619334,6274.136000,0.483334,0.436846
5900,6275.133982,6275.680000,0.546018,0.421316
5901,6275.846694,6275.680000,0.166694,0.417605
5902,6276.916165,6276.888000,0.028165,0.407687
5903,6277.229195,6276.888000,0.341195,0.417622
5904,6278.607596,6278.736000,0.128404,0.433504
5905,6279.122462,6278.736000,0.386462,0.416039
5906,6279.993149,6280.224000,0.230851,0.434315
5907,6281.406048,6281.192000,0.214048,0.451649
5908,6282.275813,6282.136000,0.139813,0.428069
5909,6283.220408,6284.128000,0.907592,0.418289
5910,6284.054280,6284.128000,0.073720,0.412323
5911,6284.788411,6284.128000,0.660411,0.414987
5912,6285.899071,6285.472000,0.427071,0.424365
5913,6287.173743,6287.216000,0.042257,0.427582
5914,6287.425953,6287.216000,0.209953,0.421635
5915,6288.211245,6288.136000,0.075245,0.414242
5916,6289.114832,6288.704000,0.410832,0.388370
5917,6290.037007,6290.336000,0.298993,0.418440
5918,6291.549652,6292.280000,0.730348,0.426707
5919,6292.329915,6292.280000,0.049915,0.413779
5920,6293.297336,6293.696000,0.398664,0.419746
5921,6294.349330,6294.296000,0.053330,0.418632
5922,6295.006181,6295.712000,0.705819,0.392723
5923,6295.221569,6295.712000,0.490431,0.390773
5924,6296.546592,6296.328000,0.218592,0.420860
5925,6297.771256,6297.512000,0.259256,0.437245
5926,6298.458690,6299.184000,0.725310,0.425317
5927,6299.172746,6299.184000,0.011254,0.402296
5928,6300.374887,6300.464000,0.089113,0.385495
5929,6301.383221,6301.248000,0.135221,0.406424
5930,6302.230260,6303.072000,0.841740,0.418004
5931,6303.490772,6303.584000,0.093228,0.416787
5932,6303.949179,6304.032000,0.082821,0.432317
5933,6304.900392,6304.392000,0.508392,0.432223
5934,6305.747858,6306.144000,0.396142,0.432197
5935,6306.557291,6306.144000,0.413291,0.437619
5936,6307.144721,6307.960000,0.815279,0.429716
5937,6308.253825,6308.304000,0.050175,0.435961
5938,6309.939810,6310.040000,0.100190,0.418189
5939,6310.837756,6310.352000,0.485756,0.420479
5940,6311.201066,6311.328000,0.126934,0.433824
5941,6311.879397,6311.856000,0.023397,0.418116
5942,6313.321021,6313.552000,0.230979,0.434016
5943,6313.825912,6313.552000,0.273912,0.421102
5944,6315.031009,6315.480000,0.448991,0.405382
5945,6315.483980,6315.480000,0.003980,0.392840
5946,6316.769601,6316.992000,0.222399,0.405560
5947,6317.255760,6317.056000,0.199760,0.420444
5948,6318.603143,6318.736000,0.132857,0.437187
5949,6319.382479,6319.416000,0.033521,0.438929
5950,6320.918880,6320.624000,0.294880,0.409094
5951,6321.415500,6321.592000,0.176500,0.407439
5952,6322.118187,6322.120000,0.001813,0.437710
5953,6323.182594,6324.072000,0.889406,0.433396
5954,6323.689061,6324.072000,0.382939,0.419081
5955,6324.348503,6324.384000,0.035497,0.423547
5956,6325.991157,6325.784000,0.207157,0.421261
5957,6326.550699,6325.784000,0.766699,0.415105
5958,6327.709330,6328.408000,0.698670,0.407362
5959,6328.768972,6328.944000,0.175028,0.402724
5960,6329.665095,6329.528000,0.137095,0.418501
5961,6330.240406,6330.568000,0.327594,0.422174
5962,6331.108425,6330.568000,0.540425,0.432502
5963,6332.346151,6332.184000,0.162151,0.413081
5964,6333.196346,6333.040000,0.156346,0.396198
5965,6333.916051,6333.808000,0.108051,0.427361
5966,6334.410685,6334.784000,0.373315,0.426688
5967,6335.356900,6335.240000,0.116900,0.430517
5968,6337.044249,6337.448000,0.403751,0.425997
5969,6337.822038,6337.448000,0.374038,0.422060
5970,6339.041957,6338.544000,0.497957,0.423999
5971,6339.248809,6339.584000,0.335191,0.425040
5972,6340.441440,6340.512000,0.070560,0.411447
5973,6341.029239,6340.512000,0.517239,0.425694
5974,6341.954159,6342.912000,0.957841,0.425046
5975,6343.025919,6342.912000,0.113919,0.434805
5976,6343.639578,6343.288000,0.351578,0.440867
5977,6345.124572,6345.560000,0.435428,0.416950
5978,6345.812782,6345.560000,0.252782,0.421707
5979,6346.708588,6347.008000,0.299412,0.421926
5980,6347.512775,6347.272000,0.240775,0.417248
5981,6348.864775,6348.800000,0.064775,0.436083
5982,6349.694650,6350.216000,0.521350,0.433015
5983,6350.349366,6350.432000,0.082634,0.422259
5984,6350.797904,6350.432000,0.365904,0.420778
5985,6352.124096,6352.272000,0.147904,0.428823
5986,6352.824042,6352.984000,0.159958,0.427898
5987,6353.487236,6352.984000,0.503236,0.418320
5988,6355.408108,6355.400000,0.008108,0.417509
5989,6355.930131,6356.112000,0.181869,0.422015
5990,6356.984107,6357.336000,0.351893,0.418824
5991,6357.606858,6357.864000,0.257142,0.431991
5992,6358.315702,6358.288000,0.027702,0.436044
5993,6359.169624,6359.560000,0.390376,0.419422
5994,6360.503449,6360.432000,0.071449,0.430315
5995,6361.108114,6361.224000,0.115886,0.433419
5996,6362.082499,6362.272000,0.189501,0.438236
5997,6362.685362,6362.272000,0.413362,0.442159
5998,6363.900840,6363.656000,0.244840,0.412747
5999,6365.283584,6364.728000,0.555584,0.439464
6000,6365.852321,6366.336000,0.483679,0.441258
6001,6366.671353,6366.336000,0.335353,0.429025
6002,6367.958814,6367.848000,0.110814,0.418913
6003,6368.438094,6368.384000,0.054094,0.406991
6004,6369.245883,6368.384000,0.861883,0.413981
6005,6369.770229,6370.112000,0.341771,0.429987
6006,6370.898050,6370.784000,0.114050,0.424706
6007,6372.415682,6372.536000,0.120318,0.423579
6008,6373.173152,6373.760000,0.586848,0.431418
6009,6374.053534,6374.320000,0.266466,0.438743
6010,6375.032405,6374.888000,0.144405,0.431087
6011,6375.599196,6375.792000,0.192804,0.426311
6012,6376.764549,6376.616000,0.148549,0.420407
6013,6377.511440,6377.264000,0.247440,0.431090
6014,6378.550146,6378.928000,0.377854,0.418236
6015,6379.246624,6379.240000,0.006624,0.417045
6016,6379.959410,6379.832000,0.127410,0.418416
6017,6381.143665,6381.368000,0.224335,0.425728
6018,6381.848039,6381.744000,0.104039,0.412110
6019,6383.410239,6384.256000,0.845761,0.413787
6020,6384.459219,6384.288000,0.171219,0.464107
6021,6384.920489,6385.112000,0.191511,0.450103
6022,6385.578204,6386.016000,0.437796,0.441672
6023,6386.357077,6386.016000,0.341077,0.435758
6024,6387.528294,6388.424000,0.895706,0.421133
6025,6388.197851,6388.424000,0.226149,0.420650
6026,6389.360853,6389.616000,0.255147,0.423703
6027,6390.006152,6390.216000,0.209848,0.435890
6028,6391.686645,6390.912000,0.774645,0.444944
6029,6392.187329,6390.912000,1.275329,0.422730
6030,6392.718575,6393.864000,1.145425,0.420957
6031,6394.065074,6394.192000,0.126926,0.417708
6032,6395.031741,6395.088000,0.056259,0.412302
6033,6395.668870,6395.744000,0.075130,0.409571
6034,6396.729260,6396.504000,0.225260,0.412509
6035,6397.361131,6396.504000,0.857131,0.430200
6036,6397.786081,6396.504000,1.282081,0.429662
6037,6399.176640,6400.304000,1.127360,0.417970
6038,6400.746239,6400.840000,0.093761,0.440046
6039,6401.323626,6400.840000,0.483626,0.451765
6040,6402.175291,6401.888000,0.287291,0.439924
6041,6403.110887,6402.856000,0.254887,0.439817
6042,6403.861398,6404.208000,0.346602,0.424520
6043,6404.767040,6404.504000,0.263040,0.450655
6044,6405.178962,6404.504000,0.674962,0.454282
6045,6406.748284,6407.008000,0.259716,0.418355
6046,6407.612953,6407.984000,0.371047,0.433739
6047,6408.077161,6407.984000,0.093161,0.425796
6048,6409.279021,6409.984000,0.704979,0.412211
6049,6410.353801,6410.480000,0.126199,0.384583
6050,6411.384469,6412.264000,0.879531,0.423663
6051,6412.247558,6412.264000,0.016442,0.441121
6052,6413.040420,6413.560000,0.519580,0.440824
6053,6413.833451,6413.560000,0.273451,0.423003
6054,6414.570290,6414.800000,0.229710,0.424864
6055,6415.462076,6415.496000,0.033924,0.434732
6056,6416.175909,6416.064000,0.111909,0.433870
6057,6417.378053,6417.824000,0.445947,0.429893
6058,6418.792600,6419.080000,0.287400,0.421222
6059,6419.692023,6419.472000,0.220023,0.423868
6060,6420.182579,6420.600000,0.417421,0.415550
6061,6421.255936,6421.840000,0.584064,0.427226
6062,6421.491229,6421.840000,0.348771,0.431468
6063,6423.414486,6423.992000,0.577514,0.435079
6064,6423.764509,6423.992000,0.227491,0.439130
6065,6424.401462,6423.992000,0.409462,0.424932
6066,6425.399747,6425.392000,0.007747,0.432898
6067,6426.480014,6426.736000,0.255986,0.417825
6068,6427.401528,6427.336000,0.065528,0.434513
6069,6428.587584,6428.520000,0.067584,0.422978
6070,6429.468849,6430.336000,0.867151,0.419612
6071,6430.694572,6430.728000,0.033428,0.408103
6072,6430.918186,6430.728000,0.190186,0.416898
6073,6431.981683,6432.168000,0.186317,0.427717
6074,6432.433303,6432.168000,0.265303,0.430661
6075,6433.622387,6433.208000,0.414387,0.412608
6076,6434.514944,6434.360000,0.154944,0.410655
6077,6435.774653,6436.184000,0.409347,0.426047
6078,6436.905186,6436.760000,0.145186,0.427828
6079,6437.123407,6437.088000,0.035407,0.429683
6080,6438.740481,6438.592000,0.148481,0.439598
6081,6439.140619,6439.248000,0.107381,0.444841
6082,6440.125226,6439.608000,0.517226,0.431827
6083,6441.140574,6441.280000,0.139426,0.426502
6084,6441.894099,6441.456000,0.438099,0.404988
6085,6442.897534,6442.704000,0.193534,0.398837
6086,6443.565266,6443.824000,0.258734,0.413111
6087,6443.978372,6443.824000,0.154372,0.426129
6088,6445.971515,6446.128000,0.156485,0.399106
6089,6447.022174,6447.120000,0.097826,0.411722
6090,6447.474618,6447.800000,0.325382,0.421330
6091,6448.246133,6448.480000,0.233867,0.408324
6092,6449.332055,6449.720000,0.387945,0.427903
6093,6449.896209,6449.720000,0.176209,0.420136
6094,6450.770449,6449.720000,1.050449,0.402832
6095,6451.965073,6452.656000,0.690927,0.416208
6096,6452.616809,6452.656000,0.039191,0.416352
6097,6453.681786,6454.560000,0.878214,0.425585
6098,6454.861307,6454.560000,0.301307,0.411636
6099,6455.690821,6455.336000,0.354821,0.410843
6100,6456.243758,6455.336000,0.907758,0.414985
6101,6457.653868,6457.472000,0.181868,0.424347
6102,6458.658611,6458.640000,0.018611,0.433522
6103,6459.067827,6459.376000,0.308173,0.431689
6104,6459.952831,6459.376000,0.576831,0.420871
6105,6460.534639,6460.792000,0.257361,0.418197
6106,6461.614784,6461.560000,0.054784,0.421511
6107,6462.852814,6462.648000,0.204814,0.394207
6108,6463.724097,6462.648000,1.076097,0.405377
6109,6465.143721,6464.944000,0.199721,0.422523
6110,6465.743874,6465.720000,0.023874,0.416549
6111,6466.295734,6466.216000,0.079734,0.396898
6112,6467.193448,6467.248000,0.054552,0.408649
6113,6468.092791,6467.672000,0.420791,0.416415
6114,6469.131125,6469.928000,0.796875,0.424088
6115,6470.197357,6469.928000,0.269357,0.421840
6116,6470.701078,6470.704000,0.002922,0.421758
6117,6471.560457,6471.656000,0.095543,0.419247
6118,6472.780202,6472.432000,0.348202,0.427039
6119,6473.798649,6473.944000,0.145351,0.428870
6120,6475.021493,6474.672000,0.349493,0.415812
6121,6475.727755,6475.808000,0.080245,0.435935
6122,6476.113124,6476.120000,0.006876,0.426256
6123,6477.481706,6477.200000,0.281706,0.404492
6124,6478.027177,6477.200000,0.827177,0.422684
6125,6478.831343,6479.512000,0.680657,0.450798
6126,6479.431139,6479.512000,0.080861,0.433625
